Time (msec);..ECT (°C);..IAT (°C);..IGN (°BTDC);..IPW (ms);..Load (mg/stroke);..MAF (kg/h);..RPM (RPM);..TPS (%);.IACV (%);.IdleFT1 (ms);.LTFT1 (%);.STFT1 (%);.V_MAF (VDC);V_O2_Front #1 (VDC);..Knock (° Cor);Innovate MTS PSB-1 CH3 (PSI);Innovate Wideband AFR (AFR Gasoline)
48508;94,7;39,4;-2,0;0,967;72,57;67,75;5206;0,0;0,53;0,00;0,14;0,00;1,33;0,57;0,00;0;11,63
48587;94,7;39,4;-0,8;1,036;77,49;69,75;5018;0,0;0,53;0,00;0,14;0,00;1,54;4,16;0,00;0;11,63
48669;94,7;38,7;27,9;1,346;78,08;67,75;4834;9,4;0,53;0,00;0,14;0,00;1,56;4,65;0,00;0;20,33
48747;94,7;38,7;7,4;7,348;407,88;370,75;5053;75,3;0,53;0,00;0,14;0,00;2,75;4,12;0,00;0;20,33
48827;94,7;38,7;9,2;7,492;431,95;332,75;4283;75,3;0,53;0,00;0,14;0,00;2,65;0,59;0,00;0;12,38
48910;94,7;38,7;10,3;7,727;445,86;318,75;3975;75,3;0,53;0,00;0,14;0,00;2,67;0,55;0,00;0;12,38
48988;94,7;38,7;9,2;7,748;448,32;336,75;4176;75,3;0,53;0,00;0,14;0,00;2,64;0,53;0,00;0;11,48
49066;94,7;38,7;9,2;8,341;486,13;364,75;4171;75,3;0,53;0,00;0,14;0,00;2,64;0,53;0,00;0;11,48
49148;94,7;38,7;9,6;7,332;421,10;314,75;4156;75,3;0,53;0,00;0,14;0,00;2,67;0,51;0,00;0;11,51
49226;94,7;38,7;8,9;8,117;472,48;362,75;4268;75,3;0,53;0,00;0,14;0,00;2,75;0,51;0,00;0;11,51
49309;94,7;38,7;9,2;8,384;488,93;371,75;4227;75,3;0,53;0,00;0,14;0,00;2,83;0,51;0,00;0;11,26
49388;94,7;38,7;9,2;8,619;505,03;392,75;4323;75,3;0,53;0,00;0,14;0,00;2,79;0,51;0,00;0;11,26
49467;94,7;38,7;9,2;8,678;510,71;393,75;4286;75,3;0,53;0,00;0,14;0,00;2,89;0,51;0,00;0;11,47
49549;94,7;38,7;9,2;9,537;568,20;448,75;4390;75,3;0,53;0,00;0,14;0,00;2,95;0,51;0,00;0;11,47
49626;94,7;38,7;8,9;8,555;498,51;394,75;4402;75,3;0,53;0,00;0,14;0,00;2,91;0,49;-0,75;0;11,30
49708;94,7;39,4;8,9;8,768;514,36;412,75;4461;75,3;0,53;0,00;0,14;0,00;2,95;0,49;-0,75;0;11,30
49788;94,7;39,4;8,9;8,683;507,66;410,75;4498;75,3;0,53;0,00;0,14;0,00;2,93;0,49;-0,75;0;11,36
49867;94,7;39,4;8,9;8,256;479,85;390,75;4527;75,3;0,53;0,00;0,14;0,00;2,93;0,49;0,00;0;11,36
49946;94,7;39,4;8,9;8,971;526,48;435,75;4601;75,3;0,53;0,00;0,14;0,00;2,99;0,49;0,00;0;11,41
50026;94,7;39,4;8,9;8,923;523,43;432,75;4596;74,9;0,53;0,00;0,14;0,00;2,95;0,49;0,00;0;11,41
50108;94,7;39,4;8,9;9,340;550,05;456,75;4616;74,9;0,53;0,00;0,14;0,00;2,99;0,49;0,00;0;11,29
50187;94,7;38,7;8,9;9,217;542,93;454,75;4656;72,9;0,53;0,00;0,14;0,00;3,05;0,49;0,00;0;11,29
50268;94,7;38,7;8,9;9,163;540,73;458,75;4716;72,2;0,53;0,00;0,14;0,00;3,01;0,49;0,00;0;11,41
50348;94,7;38,7;8,9;9,511;563,70;482,75;4760;71,8;0,53;0,00;0,14;0,00;3,10;0,49;0,00;0;11,33
50427;94,7;38,7;9,2;9,254;549,20;474,75;4805;71,8;0,53;0,00;0,14;0,00;3,06;0,49;0,00;0;11,25
50508;94,7;38,7;8,9;9,655;576,08;502,75;4851;71,8;0,53;0,00;0,14;0,00;2,99;0,49;0,00;0;11,20
50588;94,7;38,7;8,9;9,713;579,22;504,75;4844;68,6;0,53;0,00;0,14;0,00;3,10;0,49;0,00;0;11,54
50668;94,7;38,7;14,4;1,404;137,17;118,75;4820;0,0;0,53;0,00;0,14;0,00;1,70;0,49;0,00;0;11,54
50746;94,7;38,7;29,4;1,298;94,70;80,75;4749;0,0;0,53;0,00;0,14;0,00;1,52;0,49;0,00;0;10,80
50828;94,7;38,7;30,1;1,388;101,31;87,75;4825;0,0;0,53;0,00;0,14;0,00;1,58;0,51;0,00;0;11,70
50907;94,7;38,7;22,7;0,678;48,41;41,75;4818;0,0;0,53;0,00;0,14;0,00;1,21;0,59;0,00;0;12,48
50988;94,7;38,7;30,1;1,234;89,95;75,75;4690;0,0;0,53;0,00;0,14;0,00;1,44;4,04;0,00;0;15,32
51067;94,7;38,7;29,0;0,924;68,08;58,75;4813;0,0;0,53;0,00;0,14;0,00;1,41;4,61;0,00;0;16,80
51146;94,7;37,9;31,2;0,999;73,76;63,75;4817;0,0;0,53;0,00;0,14;0,00;1,48;4,70;0,00;0;20,33
51228;94,7;37,9;29,7;0,918;67,23;57,75;4788;0,0;0,53;0,00;0,14;0,00;1,37;4,74;0,00;0;20,33
51308;94,7;37,9;32,0;1,020;75,54;64,75;4777;0,0;0,53;0,00;0,14;0,00;1,41;4,76;0,00;0;20,33
51387;94,7;37,9;27,1;0,780;56,21;47,75;4743;0,0;0,53;0,00;0,14;0,00;1,25;4,80;0,00;0;20,33
51468;94,7;37,9;28,2;0,806;58,16;49,75;4770;0,0;0,53;0,00;0,14;0,00;1,27;4,80;0,00;0;20,33
51548;94,7;37,9;28,6;0,838;60,70;51,75;4754;0,0;0,53;0,00;0,14;0,00;1,27;4,82;0,00;0;20,33
51628;94,7;37,9;26,0;0,721;51,46;43,75;4743;0,0;0,53;0,00;0,14;0,00;1,17;4,82;0,00;0;20,33
51708;94,7;37,9;29,0;0,860;62,31;52,75;4725;0,0;0,53;0,00;0,14;0,00;1,33;4,84;0,00;0;20,33
51788;95,4;37,9;27,9;0,801;57,74;48,75;4714;0,0;0,53;0,00;0,14;0,00;1,21;4,84;0,00;0;20,33
51866;95,4;37,9;27,5;0,801;57,74;48,75;4710;0,0;0,53;0,00;0,14;0,00;1,29;4,84;0,00;0;20,33
51946;95,4;37,9;27,5;0,806;57,90;48,75;4695;0,0;0,53;0,00;0,14;0,00;1,29;4,84;0,00;0;20,33
52025;95,4;37,9;27,1;0,796;56,97;47,75;4681;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
52107;95,4;37,9;27,5;0,801;57,82;48,75;4705;0,0;0,53;0,00;0,14;0,00;1,27;4,86;0,00;0;20,33
52186;95,4;38,7;27,5;0,812;58,24;48,75;4674;0,0;0,53;0,00;0,14;0,00;1,27;4,86;0,00;0;20,33
52267;94,7;38,7;26,0;0,758;53,84;44,75;4640;0,0;0,53;0,00;0,14;0,00;1,17;4,86;0,00;0;20,33
52347;94,7;38,7;27,5;0,817;58,41;48,75;4659;0,0;0,53;0,00;0,14;0,00;1,27;4,86;0,00;0;20,33
52427;94,7;38,7;28,6;0,876;63,33;52,75;4649;0,0;0,53;0,00;0,14;0,00;1,27;4,86;0,00;0;20,33
52507;94,7;38,7;26,0;0,764;54,09;44,75;4616;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
52587;94,7;38,7;27,1;0,806;57,65;47,75;4622;0,0;0,53;0,00;0,14;0,00;1,25;4,86;0,00;0;20,33
52666;94,7;38,7;28,6;0,881;63,58;52,75;4626;0,0;0,53;0,00;0,14;0,00;1,29;4,86;0,00;0;20,33
52747;94,7;38,7;24,5;0,705;49,51;40,75;4594;0,0;0,53;0,00;0,14;0,00;1,15;4,86;0,00;0;20,33
52828;94,7;38,7;26,0;0,785;55,87;45,75;4574;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
52906;94,7;38,7;27,1;0,822;59,18;48,75;4597;0,0;0,53;0,00;0,14;0,00;1,25;4,86;0,00;0;20,33
52986;94,7;38,7;26,0;0,769;54,85;44,75;4553;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
53066;94,7;38,7;26,8;0,817;58,67;47,75;4545;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
53148;94,7;39,4;27,1;0,828;59,43;48,75;4576;0,0;0,53;0,00;0,14;0,00;1,27;4,86;0,00;0;20,33
53225;94,7;39,4;26,4;0,817;58,75;47,75;4533;0,0;0,53;0,00;0,14;0,00;1,25;4,86;0,00;0;20,33
53308;94,7;39,4;25,6;0,780;55,53;44,75;4500;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
53386;94,7;39,4;25,6;0,801;57,23;45,75;4462;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
53467;94,7;39,4;23,4;0,694;48,75;38,75;4443;0,0;0,53;0,00;0,14;0,00;1,13;4,86;0,00;0;20,33
53547;94,7;39,4;25,6;0,806;57,74;45,75;4424;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
53627;94,7;39,4;26,4;0,849;60,70;47,75;4389;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
53708;94,7;40,1;25,6;0,822;58,41;45,75;4372;0,0;0,53;0,00;0,14;0,00;1,25;4,86;0,00;0;20,33
53786;94,7;40,1;23,4;0,732;51,21;39,75;4337;0,0;0,53;0,00;0,14;0,00;1,13;4,86;0,00;0;20,33
53867;94,7;40,1;23,8;0,742;52,31;40,75;4348;0,0;0,53;0,00;0,14;0,00;1,13;4,86;0,00;0;20,33
53948;94,7;40,1;25,6;0,838;59,94;46,75;4352;0,0;0,53;0,00;0,14;0,00;1,23;4,86;0,00;0;20,33
54026;94,7;40,1;25,3;0,833;59,35;45,75;4306;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
54107;94,7;40,1;24,1;0,785;55,70;42,75;4288;0,0;0,53;0,00;0,14;0,00;1,17;4,86;0,00;0;20,33
54187;94,7;40,1;26,0;0,870;62,31;47,75;4278;0,0;0,53;0,00;0,14;0,00;1,23;4,86;0,00;0;20,33
54265;94,7;40,1;23,8;0,774;54,60;41,75;4272;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
54349;94,7;40,1;25,3;0,844;60,28;45,75;4239;0,0;0,53;0,00;0,14;0,00;1,17;4,86;0,00;0;20,33
54426;94,7;40,1;25,6;0,860;61,72;46,75;4227;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
54506;94,7;40,1;25,3;0,849;60,70;45,75;4209;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
54586;94,7;40,1;24,5;0,833;59,60;44,75;4191;0,0;0,53;0,00;0,14;0,00;1,17;4,86;0,00;0;20,33
54668;94,7;40,9;26,0;0,892;64,26;47,75;4146;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
54748;94,7;40,9;23,4;0,796;56,38;41,75;4137;0,0;0,53;0,00;0,14;0,00;1,15;4,86;0,00;0;20,33
54827;94,7;40,9;24,5;0,828;58,92;43,75;4148;0,0;0,53;0,00;0,14;0,00;1,17;4,86;0,00;0;20,33
54906;94,7;40,9;23,0;0,796;56,63;41,75;4120;0,0;0,53;0,00;0,14;0,00;1,15;4,86;0,00;0;20,33
54988;94,7;40,9;22,7;0,806;57,06;41,75;4085;0,0;0,53;0,00;0,14;0,00;1,19;4,86;0,00;0;20,33
55067;94,7;40,9;23,4;0,860;61,64;44,75;4056;0,0;0,53;0,00;0,14;0,00;1,15;4,86;0,00;0;20,33
55146;94,7;41,6;22,7;0,844;60,28;43,75;4055;0,0;0,53;0,00;0,14;0,00;1,21;4,86;0,00;0;20,33
55227;94,7;41,6;18,9;0,694;48,16;34,75;4037;0,0;0,53;0,00;0,14;0,00;1,11;4,86;0,00;0;20,33
55306;94,7;41,6;20,0;0,801;56,89;40,75;4002;0,0;0,53;0,00;0,14;0,00;1,09;4,86;0,00;0;20,33
55387;94,7;41,6;19,7;0,806;57,14;40,75;3985;0,0;0,53;0,00;0,14;0,00;1,13;4,86;0,00;0;20,33
55467;94,7;41,6;18,9;0,790;55,95;39,75;3967;0,0;0,53;0,00;0,14;0,00;1,13;4,86;0,00;0;20,33
55546;94,7;41,6;18,2;0,780;54,94;38,75;3940;0,0;0,53;0,00;0,14;0,00;1,11;4,86;0,00;0;20,33
55628;94,7;41,6;18,2;0,785;55,28;38,75;3919;0,0;0,53;0,00;0,14;0,00;1,17;4,86;0,00;0;20,33
55707;94,7;41,6;18,2;0,785;55,45;38,75;3908;0,0;0,53;0,00;0,14;0,00;1,11;4,86;0,00;0;20,33
55788;94,7;41,6;16,3;0,732;51,38;35,75;3889;0,0;0,53;0,00;0,14;0,00;1,11;4,86;0,00;0;20,33
55868;94,7;41,6;17,1;0,774;54,60;37,75;3867;0,0;0,53;0,00;0,14;0,00;1,09;4,86;0,00;0;20,33
55946;94,7;41,6;17,4;0,796;56,38;38,75;3843;0,0;0,53;0,00;0,14;0,00;1,13;4,86;0,00;0;20,33
56026;94,7;41,6;17,4;0,796;56,29;38,75;3849;0,0;0,53;0,00;0,14;0,00;1,15;4,86;0,00;0;20,33
56106;94,7;41,6;17,1;0,780;55,11;37,75;3826;0,0;0,53;0,00;0,14;0,00;1,09;4,86;0,00;0;20,33
56186;94,7;41,6;17,4;0,806;57,06;38,75;3797;0,0;0,53;0,00;0,14;0,00;1,11;4,86;0,00;0;20,33
56265;94,7;41,6;17,1;0,822;58,33;38,75;3710;0,0;0,53;0,00;0,14;0,00;1,15;4,86;0,00;0;20,33
56348;94,7;41,6;14,4;0,732;51,38;32,75;3563;0,0;0,53;0,00;0,14;0,00;1,03;4,86;0,00;0;20,33
56429;94,7;41,6;11,8;0,678;46,97;28,75;3425;0,0;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
56506;94,7;41,6;12,6;0,769;53,92;31,75;3293;0,0;0,53;0,00;0,14;0,00;1,05;4,86;0,00;0;20,33
56586;94,7;41,6;9,2;0,684;47,48;26,75;3157;0,0;0,53;0,00;0,14;0,00;0,96;4,86;0,00;0;20,33
56667;94,7;42,4;8,1;0,689;47,65;25,75;3027;0,0;0,53;0,00;0,14;0,00;0,92;4,86;0,00;0;20,33
56746;94,7;42,4;5,5;0,619;42,22;21,75;2891;0,0;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
56826;94,7;42,4;4,7;0,646;44,26;21,75;2762;0,0;0,53;0,00;0,14;0,00;0,88;4,86;0,00;0;20,33
56905;94,7;42,4;-4,2;1,282;50,70;23,75;2630;2,0;0,53;0,00;0,14;0,00;0,90;4,86;0,00;0;20,33
56986;94,7;42,4;-1,2;1,394;63,84;29,75;2610;5,5;0,53;0,00;0,14;0,00;1,03;4,86;0,00;0;20,33
57068;94,7;42,4;2,1;2,670;141,16;72,75;2872;12,5;0,53;0,00;0,14;3,14;1,54;4,86;0,00;0;20,33
57146;94,7;42,4;5,5;3,482;210,68;108,75;2874;15,3;0,53;0,00;0,14;4,10;1,76;4,86;-0,38;0;20,33
57226;94,7;42,4;8,9;4,379;263,58;132,75;2803;22,4;0,53;0,00;0,14;4,67;1,95;0,90;-0,38;0;20,33
57307;94,7;42,4;6,2;3,893;243,06;123,75;2834;27,8;0,53;0,00;0,14;3,54;1,83;0,61;-0,38;0;13,05
57387;94,7;42,4;8,1;4,010;252,14;127,75;2820;29,8;0,53;0,00;0,14;2,40;1,83;0,59;-0,38;0;13,05
57466;94,7;42,4;9,6;3,914;257,39;130,75;2827;30,2;0,53;0,00;0,14;1,27;1,85;0,66;-0,38;0;14,89
57546;94,7;42,4;10,0;4,117;261,72;133,75;2844;31,4;0,53;0,00;0,14;0,13;1,89;2,95;-0,38;0;14,89
57625;94,7;42,4;8,9;4,507;282,06;143,75;2836;33,3;0,53;0,00;0,14;0,00;1,91;4,43;-0,38;0;15,29
57707;94,7;43,1;8,9;4,662;288,85;148,75;2866;34,1;0,53;0,00;0,14;0,00;1,95;2,05;-0,38;0;14,88
57787;94,7;43,1;8,5;4,640;288,00;147,75;2855;34,9;0,53;0,00;0,14;0,00;1,95;0,70;-0,38;0;14,57
57866;94,7;43,1;8,9;4,555;283,67;146,75;2879;36,1;0,53;0,00;0,14;0,00;2,03;0,62;-0,38;0;14,04
57947;94,7;43,1;8,1;4,907;301,14;155,75;2878;36,5;0,53;0,00;0,14;0,00;2,01;0,59;-0,38;0;13,72
58029;94,7;43,1;8,5;5,057;307,92;160,75;2905;36,9;0,53;0,00;0,14;0,00;2,05;0,57;0,00;0;13,86
58107;94,7;43,1;7,7;5,110;310,63;161,75;2897;36,9;0,53;0,00;0,14;0,00;1,99;0,55;0,00;0;13,52
58187;94,7;42,4;8,1;5,415;327,00;171,75;2922;36,9;0,53;0,00;0,14;0,00;2,11;0,55;0,00;0;13,41
58267;93,9;42,4;8,1;5,399;325,56;170,75;2918;37,3;0,53;0,00;0,14;0,00;2,09;0,55;0,00;0;13,60
58352;93,9;42,4;7,4;5,981;357,35;188,75;2938;37,3;0,53;0,00;0,14;0,00;2,13;0,53;0,00;0;13,27
58438;93,9;42,4;7,7;5,650;337,76;178,75;2944;37,3;0,53;0,00;0,14;0,00;2,15;0,53;0,00;0;13,36
58516;93,9;42,4;8,1;5,906;352,94;187,75;2959;37,3;0,53;0,00;0,14;0,00;2,23;0,53;0,00;0;13,23
58597;93,9;42,4;7,7;6,846;406,52;217,75;2979;37,3;0,53;0,00;0,14;0,00;2,23;0,53;0,00;0;13,24
58676;93,9;42,4;7,4;6,456;383,63;205,75;2983;37,3;0,53;0,00;0,14;0,00;2,24;0,51;0,00;0;12,80
58756;93,9;42,4;8,9;5,874;349,29;188,75;3006;37,3;0,53;0,00;0,14;0,00;2,21;0,51;0,00;0;12,60
58837;93,9;42,4;9,2;7,273;431,45;233,75;3013;40,0;0,53;0,00;0,14;0,00;2,36;0,51;0,00;0;12,72
58917;93,9;42,4;7,7;7,417;438,06;238,75;3031;44,7;0,53;0,00;0,14;0,00;2,42;0,51;-0,75;0;12,74
58998;93,9;42,4;9,2;7,834;461,20;255,00;3072;47,8;0,53;0,00;0,14;0,00;2,50;0,51;0,00;0;12,20
59077;93,9;42,4;9,2;7,754;456,46;251,75;3067;49,8;0,53;0,00;0,14;0,00;2,42;0,49;-0,75;0;12,20
59156;93,9;42,4;10,7;7,305;429,58;239,75;3104;51,4;0,53;0,00;0,14;0,00;2,40;0,49;-0,75;0;12,22
59237;93,9;42,4;10,0;8,405;493,59;276,75;3118;51,8;0,53;0,00;0,14;0,00;2,52;0,49;-0,75;0;12,22
59315;94,7;42,4;9,6;8,517;499,86;280,75;3123;52,2;0,53;0,00;0,14;0,00;2,52;0,49;-0,75;0;12,05
59398;94,7;42,4;10,0;8,576;503,59;285,75;3155;52,2;0,53;0,00;0,14;0,00;2,50;0,49;-0,75;0;12,05
59477;94,7;42,4;10,0;8,816;517,33;294,75;3168;52,2;0,53;0,00;0,14;0,00;2,52;0,49;-0,75;0;11,98
59556;94,7;42,4;10,3;8,277;486,04;276,75;3166;52,2;0,53;0,00;0,14;0,00;2,48;0,49;-1,12;0;11,98
59638;94,7;42,4;10,3;7,983;467,90;269,75;3206;52,2;0,53;0,00;0,14;0,00;2,46;0,49;-1,12;0;11,55
59719;94,7;41,6;10,3;8,768;512,92;296,75;3217;52,5;0,53;0,00;0,14;0,00;2,56;0,49;-1,12;0;11,55
59796;93,9;41,6;10,3;8,058;472,06;273,75;3225;52,5;0,53;0,00;0,14;0,00;2,56;0,49;-0,75;0;11,55
59877;93,9;41,6;10,7;8,234;482,40;283,75;3271;52,5;0,53;0,00;0,14;0,00;2,58;0,49;-0,75;0;11,55
59957;93,9;41,6;10,3;8,544;500,12;294,75;3277;52,5;0,53;0,00;0,14;0,00;2,56;0,49;-0,75;0;11,55
60039;93,9;41,6;11,1;7,860;461,12;271,75;3277;52,5;0,53;0,00;0,14;0,00;2,54;0,49;-0,75;0;11,55
60116;93,9;41,6;11,1;7,839;459,76;272,75;3299;52,5;0,53;0,00;0,14;0,00;2,60;0,49;-0,75;0;11,41
60197;93,9;40,1;10,7;8,608;503,51;301,75;3332;52,5;0,53;0,00;0,14;0,00;2,48;0,49;-0,75;0;11,41
60277;93,9;40,1;11,5;8,192;479,77;289,75;3358;52,5;0,53;0,00;0,14;0,00;2,52;0,47;-0,75;0;11,30
60356;93,9;40,1;11,5;8,101;474,51;286,75;3360;52,5;0,53;0,00;0,14;0,00;2,56;0,49;-0,38;0;11,30
60435;93,9;40,1;11,1;7,727;454,17;274,75;3364;52,5;0,53;0,00;0,14;0,00;2,52;0,49;-0,38;0;11,42
60515;93,9;40,1;11,5;7,556;443,31;271,75;3409;52,5;0,53;0,00;0,14;0,00;2,52;0,49;-0,38;0;11,42
60599;93,9;40,1;11,5;7,946;466,54;285,75;3406;52,5;0,53;0,00;0,14;0,00;2,50;0,49;-0,38;0;11,22
60678;93,9;39,4;11,8;7,257;426,44;263,75;3439;52,5;0,53;0,00;0,14;0,00;2,44;0,47;-0,38;0;11,22
60755;93,9;39,4;11,8;7,690;452,30;279,75;3439;52,5;0,53;0,00;0,14;0,00;2,48;0,47;-0,38;0;11,16
60836;93,9;39,4;11,8;7,481;439,41;274,75;3477;52,5;0,53;0,00;0,14;0,00;2,56;0,47;-0,38;0;11,16
60915;93,9;39,4;11,8;7,359;431,87;270,75;3486;52,5;0,53;0,00;0,14;0,00;2,48;0,47;-0,38;0;11,11
60997;93,9;39,4;11,8;7,839;460,69;288,75;3485;52,5;0,53;0,00;0,14;0,00;2,54;0,47;-0,38;0;11,11
61083;93,9;39,4;11,1;6,953;407,79;257,75;3515;43,1;0,53;0,00;0,14;0,00;2,46;0,49;-0,38;0;11,30
61166;93,9;38,7;13,0;3,231;201,27;126,75;3505;7,5;0,53;0,00;0,14;0,00;1,56;0,49;0,00;0;11,30
61247;93,9;38,7;15,9;1,314;104,11;64,75;3467;0,8;0,53;0,00;0,14;0,00;1,44;0,49;0,00;0;12,07
61325;93,9;38,7;18,2;1,623;120,39;75,75;3506;0,4;0,53;0,00;0,14;-0,42;1,50;0,51;0,00;0;12,07
61406;93,9;38,7;20,4;1,452;108,60;67,75;3477;0,4;0,53;0,00;0,14;-0,59;1,46;0,49;0,00;0;12,05
61487;93,9;38,7;19,7;1,036;79,61;49,75;3488;0,4;0,53;0,00;0,14;-0,73;1,33;0,49;0,00;0;12,05
61566;93,9;38,7;20,4;1,239;89,61;55,75;3471;0,4;0,53;0,00;0,14;0,00;1,21;0,49;0,00;0;12,02
61646;93,9;37,9;17,4;0,961;69,01;41,75;3378;0,4;0,53;0,00;0,14;0,00;1,17;0,51;0,00;0;12,02
61725;93,9;37,9;20,8;1,036;75,20;47,75;3546;0,4;0,53;0,00;0,14;0,00;1,27;3,69;0,00;0;13,51
61805;93,9;37,9;18,2;0,961;69,43;42,75;3437;0,4;0,53;0,00;0,14;0,00;1,17;4,55;0,00;0;20,33
61888;93,9;37,9;17,4;0,913;65,45;40,75;3477;0,4;0,53;0,00;0,14;0,00;1,11;4,68;0,00;0;20,33
61966;93,9;37,9;15,6;0,844;60,11;36,75;3420;0,4;0,53;0,00;0,14;0,00;1,13;4,72;0,00;0;20,33
62047;93,9;37,9;16,3;0,849;60,62;37,75;3483;0,4;0,53;0,00;0,14;0,00;1,15;4,76;0,00;0;20,33
62125;93,9;37,9;16,3;0,881;62,99;38,75;3436;0,4;0,53;0,00;0,14;0,00;1,15;4,78;0,00;0;20,33
62205;93,9;37,2;15,2;0,817;57,99;35,75;3447;0,4;0,53;0,00;0,14;0,00;1,09;4,80;0,00;0;20,33
62288;93,9;37,2;15,2;0,817;58,16;35,75;3438;0,4;0,53;0,00;0,14;0,00;1,11;4,82;0,00;0;20,33
62367;93,9;37,2;15,9;0,860;61,38;37,75;3436;0,4;0,53;0,00;0,14;0,00;1,11;4,82;0,00;0;20,33
62447;93,9;37,2;13,7;0,758;53,58;32,75;3418;0,4;0,53;0,00;0,14;0,00;1,07;4,82;0,00;0;20,33
62526;93,9;37,2;15,2;0,822;58,50;35,75;3415;0,4;0,53;0,00;0,14;0,00;1,09;4,84;0,00;0;20,33
62607;93,9;37,2;13,7;0,758;53,58;32,75;3419;0,4;0,53;0,00;0,14;0,00;1,02;4,84;0,00;0;20,33
62686;93,9;37,2;12,6;0,726;50,61;30,75;3398;0,4;0,53;0,00;0,14;0,00;0,98;4,84;0,00;0;20,33
62768;92,4;37,2;11,8;0,684;47,48;28,75;3392;0,4;0,53;0,00;0,14;0,00;1,02;4,84;0,00;0;20,33
62845;92,4;37,2;13,7;0,758;53,58;32,75;3418;0,4;0,53;0,00;0,14;0,00;1,03;4,84;0,00;0;20,33
62925;92,4;37,2;13,0;0,753;52,73;31,75;3368;0,4;0,53;0,00;0,14;0,00;1,07;4,84;0,00;0;20,33
63007;92,4;37,2;13,3;0,769;54,17;32,75;3382;0,4;0,53;0,00;0,14;0,00;1,03;4,86;0,00;0;20,33
63087;92,4;37,2;11,5;0,689;47,56;28,75;3382;0,4;0,53;0,00;0,14;0,00;0,96;4,84;0,00;0;20,33
63166;92,4;37,9;12,2;0,732;51,12;30,75;3364;0,4;0,53;0,00;0,14;0,00;1,05;4,86;0,00;0;20,33
63247;93,9;37,9;13,3;0,774;54,26;32,75;3374;0,4;0,53;0,00;0,14;0,00;1,05;4,86;0,00;0;20,33
63326;93,9;37,9;11,5;0,689;47,90;28,75;3360;0,4;0,53;0,00;0,14;0,00;1,02;4,86;0,00;0;20,33
63408;93,9;37,9;13,7;0,801;56,46;33,75;3345;0,4;0,53;0,00;0,14;0,00;1,03;4,86;0,00;0;20,33
63485;93,9;37,9;13,0;0,753;52,90;31,75;3357;0,4;0,53;0,00;0,14;0,00;1,02;4,86;0,00;0;20,33
63567;93,9;37,9;11,8;0,716;49,77;29,75;3348;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
63646;93,9;37,9;12,6;0,737;51,63;30,75;3334;0,4;0,53;0,00;0,14;0,00;1,02;4,86;0,00;0;20,33
63725;93,9;37,9;12,2;0,742;51,97;30,75;3314;0,4;0,53;0,00;0,14;0,00;1,02;4,86;0,00;0;20,33
63810;93,9;37,9;11,1;0,673;46,63;27,75;3335;0,4;0,53;0,00;0,14;0,00;1,00;4,84;0,00;0;20,33
63885;93,9;37,9;10,7;0,678;46,80;27,75;3319;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
63967;93,9;37,9;12,2;0,742;51,97;30,75;3313;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
64048;93,9;37,9;10,7;0,678;46,88;27,75;3315;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
64127;93,9;37,9;12,2;0,742;52,05;30,75;3306;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
64206;93,9;38,7;11,5;0,700;48,75;28,75;3305;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
64285;93,9;38,7;12,6;0,769;54,09;31,75;3283;0,4;0,53;0,00;0,14;0,00;1,03;4,86;0,00;0;20,33
64367;93,9;38,7;12,2;0,748;52,48;30,75;3278;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
64445;93,9;38,7;10,7;0,684;47,22;27,75;3290;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
64527;93,9;38,7;11,1;0,705;49,09;28,75;3282;0,4;0,53;0,00;0,14;0,00;0,98;4,86;0,00;0;20,33
64605;93,9;38,7;11,8;0,726;50,78;29,75;3279;0,4;0,53;0,00;0,14;0,00;1,00;4,86;0,00;0;20,33
